33216,浅口市役所,34.52783400,133.58491100
34100,広島市役所,34.38525300,132.45533700
34202,呉市役所,34.24925400,132.56580500
34203,竹原市役所,34.34179400,132.90709100
34204,三原市役所,34.39747000,133.07852500
34205,尾道市役所,34.40889100,133.20496600
34207,福山市役所,34.48592700,133.36234000
34208,府中市役所,34.56834900,133.23632300
34209,三次市役所,34.80562700,132.85179000
34210,庄原市役所,34.85774300,133.01726400
34211,大竹市役所,34.23795200,132.22236100
34212,東広島市役所,34.42678700,132.74374600
34213,廿日市市役所,34.34841600,132.33154100
34214,安芸高田市役所,34.66609900,132.70397700
34215,江田島市役所,34.22294100,132.44379400
35201,下関市役所,33.95782800,130.94145900
35202,宇部市役所,33.95162300,131.24676100
35203,山口市役所,34.17817800,131.47351100
35204,萩市役所,34.40810700,131.39910400
35206,防府市役所,34.05175600,131.56262700
35207,下松市役所,34.01503800,131.87031700
35208,岩国市役所,34.16650000,132.21894200
35210,光市役所,33.96191600,131.94229600
35211,長門市役所,34.37095900,131.18219800
35212,柳井市役所,33.96383900,132.10159700
35213,美祢市役所,34.16667000,131.20570300
35215,周南市役所,34.05513500,131.80629300
35216,山陽小野田市役所,34.00308900,131.18178600
36201,徳島市役所,34.07023400,134.55471300
36202,鳴門市役所,34.17259000,134.60880000
36203,小松島市役所,34.00471300,134.59060300
36204,阿南市役所,33.92176200,134.65956600
36205,吉野川市役所,34.06623500,134.35866700
36206,阿波市役所,34.08235400,134.23577900
36207,美馬市役所,34.05338700,134.16972500
36208,三好市役所,34.02604400,133.80718000
37201,高松市役所,34.34279100,134.04657400
37202,丸亀市役所,34.28948200,133.79771600
37203,坂出市役所,34.31647800,133.86050200
37204,善通寺市役所,34.22841700,133.78715300
37205,観音寺市役所,34.12737000,133.66159700
37206,さぬき市役所,34.32521000,134.17198900
37207,東かがわ市役所,34.24380300,134.35883700
37208,三豊市役所,34.18255600,133.71520300
38201,松山市役所,33.83915700,132.76555600
38202,今治市役所,34.06604300,132.99765800
38203,宇和島市役所,33.22334000,132.56056300
38204,八幡浜市役所,33.46289800,132.42333400
38205,新居浜市役所,33.96032900,133.28337900
38206,西条市役所,33.91961500,133.18118600
38207,大洲市役所,33.50628500,132.54451400
38210,伊予市役所,33.75746100,132.70377800
38213,四国中央市役所,33.98069400,133.54918800
38214,西予市役所,33.36301700,132.51096700
38215,東温市役所,33.79102700,132.87229900
39201,高知市役所,33.55878800,133.53116600
39202,室戸市役所,33.28995500,134.15198100
39203,安芸市役所,33.50241600,133.90707400
39204,南国市役所,33.57567300,133.64146000
39205,土佐市役所,33.49601200,133.42532600
39206,須崎市役所,33.40074500,133.28295900
39208,宿毛市役所,32.93901400,132.72626900
39209,土佐清水市役所,32.78160300,132.95510000
39210,四万十市役所,32.99138500,132.93375000
39211,香南市役所,33.56412400,133.70054300
39212,香美市役所,33.60386000,133.68624500
40100,北九州市役所,33.88340800,130.87518300
40130,福岡市役所,33.59031300,130.40173500
40202,大牟田市役所,33.03024800,130.44605800
40203,久留米市役所,33.31928600,130.50837100
40204,直方市役所,33.74418100,130.72965200
40205,飯塚市役所,33.64608300,130.69142200
40206,田川市役所,33.63876000,130.80629800
40207,柳川市役所,33.16306400,130.40573900
40210,八女市役所,33.21195200,130.55791200
40211,筑後市役所,33.21224600,130.50215100
40212,大川市役所,33.20662200,130.38392200
40213,行橋市役所,33.72876191,130.98296333
40214,豊前市役所,33.61153800,131.12994100
40215,中間市役所,33.81669900,130.70902600
40216,小郡市役所,33.39645000,130.55554100
40217,筑紫野市役所,33.49631400,130.51559400
40218,春日市役所,33.53262900,130.47036800
40219,大野城市役所,33.53629000,130.47869700
40220,宗像市役所,33.80544800,130.54065100
40221,太宰府市役所,33.51283500,130.52387600
40223,古賀市役所,33.72866400,130.46999500
40224,福津市役所,33.76689700,130.49103800
40225,うきは市役所,33.34730500,130.75492800
40226,宮若市役所,33.72352300,130.66671600
40227,嘉麻市役所,33.56328300,130.71151000
40228,朝倉市役所,33.42341200,130.66557300
40229,みやま市役所,33.15243400,130.47473400
40230,糸島市役所,33.55745000,130.19550000
41201,佐賀市役所,33.26354300,130.30083500
41202,唐津市役所,33.45010300,129.96797000
41203,鳥栖市役所,33.37775800,130.50624400
41204,多久市役所,33.28851300,130.11006100
41205,伊万里市役所,33.26474100,129.88070200
41206,武雄市役所,33.19375100,130.01915000
41207,鹿島市役所,33.10380400,130.09860300
41208,小城市役所,33.27377600,130.21728000
41209,嬉野市役所,33.12809200,130.06012000
41210,神埼市役所,33.31073200,130.37305700
42201,長崎市役所,32.75031100,129.87790600
42202,佐世保市役所,33.17990418,129.71509009
42203,島原市役所,32.78812000,130.37052600
42204,諫早市役所,32.84420800,130.05360100
42205,大村市役所,32.89996000,129.95821700
42207,平戸市役所,33.36806500,129.55367100
42208,松浦市役所,33.34102300,129.70904700
42209,対馬市役所,34.20264300,129.28751800
42210,壱岐市役所,33.74997800,129.69137700
42211,五島市役所,32.69554100,128.84081500
42212,西海市役所,32.93311700,129.64296200
42213,雲仙市役所,32.83521400,130.18750800
42214,南島原市役所,32.65971600,130.29778300
43100,熊本市役所,32.80307800,130.70789700
43202,八代市役所,32.50741200,130.60188800
43203,人吉市役所,32.21003800,130.76255400
43204,荒尾市役所,32.98683800,130.43303600
43205,水俣市役所,32.21188300,130.40872500
43206,玉名市役所,32.92814100,130.55961900
43208,山鹿市役所,33.01672800,130.69129700
43210,菊池市役所,32.97948500,130.81324100
43211,宇土市役所,32.68729200,130.65856200
43212,上天草市役所,32.58742200,130.43040500
43213,宇城市役所,32.64781400,130.68428700
43214,阿蘇市役所,32.95186900,131.12103100
43215,天草市役所,32.45862100,130.19301000
43216,合志市役所,32.88599600,130.78972600
44201,大分市役所,33.23952600,131.60937700
44202,別府市役所,33.28464200,131.49132800
44203,中津市役所,33.59830200,131.18824000
44204,日田市役所,33.32104100,130.94131000
44205,佐伯市役所,32.96020400,131.89949900
44206,臼杵市役所,33.12594800,131.80463800
44207,津久見市役所,33.07233900,131.86121900
44208,竹田市役所,32.97367300,131.39783800
44209,豊後高田市役所,33.55725700,131.44469700
44210,杵築市役所,33.41702900,131.61608900
44211,宇佐市役所,33.53197200,131.34954500
44212,豊後大野市役所,32.97815200,131.58501100
44213,由布市役所,33.17999600,131.42679200
44214,国東市役所,33.56530200,131.73167600
45201,宮崎市役所,31.90767600,131.42024400
45202,都城市役所,31.71951900,131.06149700
45203,延岡市役所,32.58240100,131.66485900
45204,日南市役所,31.60193200,131.37873100
45205,小林市役所,31.99665700,130.97267400
45206,日向市役所,32.42294700,131.62396200
45207,串間市役所,31.46453900,131.22830600
45208,西都市役所,32.10856200,131.40126600
45209,えびの市役所,32.04534700,130.81084100
46201,鹿児島市役所,31.59678900,130.55733900
46203,鹿屋市役所,31.37826800,130.85222300
46204,枕崎市役所,31.27292200,130.29699100
46206,阿久根市役所,32.01436400,130.19262200
46208,出水市役所,32.09045800,130.35264700
46210,指宿市役所,31.25280500,130.63311800
46213,西之表市役所,30.73245300,130.99703500
46214,垂水市役所,31.49275800,130.70093000
46215,薩摩川内市役所,31.81348600,130.30395000
46216,日置市役所,31.63370900,130.40243600
46217,曽於市役所,31.65362200,131.01925500
46218,霧島市役所,31.74101500,130.76313600
46219,いちき串木野市役所,31.71454200,130.27193400
46220,南さつま市役所,31.41657000,130.32349400
46221,志布志市役所,31.49544700,131.04534900
46222,奄美市役所,28.37727300,129.49378000
46223,南九州市役所,31.37825100,130.44162300
46224,伊佐市役所,32.05715200,130.61293400
46225,姶良市役所,31.72821300,130.62775800
47201,那覇市役所,26.21229500,127.67921800
47205,宜野湾市役所,26.28158100,127.77863700
47207,石垣市役所,24.34066600,124.15553900
47208,浦添市役所,26.24581600,127.72180400
47209,名護市役所,26.59155500,127.97747400
47210,糸満市役所,26.12354200,127.66582300
47211,沖縄市役所,26.33435400,127.80569400
47212,豊見城市役所,26.16102600,127.66888300
47213,うるま市役所,26.37915100,127.85748000
47214,宮古島市役所,24.80549000,125.28116200
47215,南城市役所,26.14440200,127.76692200
